دوره,عنوان دوره,مدیر,نوع صندوق,خالص ارزش دارایی (ریال),سهم از کل صنعت
1405-Q2,تابستان 1405,سبد گردان کاریزما,سهامی - اهرمی,289009885622966.0,0.009029
1405-Q2,تابستان 1405,سبد گردان کاریزما,سهامی - بخشی,16898595283616.0,0.000528
1405-Q2,تابستان 1405,سبد گردان کاریزما,سهامی - شاخصی,9767246734388.0,0.000305
1405-Q2,تابستان 1405,سبد گردان کاریزما,صندوق در صندوق,4223262082256.0,0.000132
1405-Q2,تابستان 1405,سبد گردان کاریزما,مختلط,18131004564232.0,0.000566
1405-Q2,تابستان 1405,سبد گردان کاریزما,کالایی (طلا و ...),492772309281277.0,0.015395
1405-Q2,تابستان 1405,سبدگردان آگاه,اختصاصی بازارگردانی,85430754569486.0,0.002669
1405-Q2,تابستان 1405,سبدگردان آگاه,املاک و مستغلات,5947325629707.0,0.000186
1405-Q2,تابستان 1405,سبدگردان آگاه,بازنشستگی تکمیلی,11783106687702.0,0.000368
1405-Q2,تابستان 1405,سبدگردان آگاه,درآمد ثابت,681950171102031.0,0.021305
1405-Q2,تابستان 1405,سبدگردان آگاه,سهامی,99173792108652.0,0.003098
1405-Q2,تابستان 1405,سبدگردان آگاه,سهامی - اهرمی,72338824175203.0,0.00226
1405-Q2,تابستان 1405,سبدگردان آگاه,سهامی - بخشی,42191254770726.0,0.001318
1405-Q2,تابستان 1405,سبدگردان آگاه,مختلط,779121078849.0,2.4e-05
1405-Q2,تابستان 1405,سبدگردان آگاه,کالایی (طلا و ...),359322482672907.0,0.011226
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,اختصاصی بازارگردانی,29836818668998.0,0.000932
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,جسورانه,611727470612.0,1.9e-05
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,خصوصی,1343243805432.0,4.2e-05
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,درآمد ثابت,369714222926735.0,0.01155
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,سهامی,19062289021012.0,0.000596
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,سهامی - اهرمی,191463589140213.0,0.005982
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,سهامی - بخشی,32140704932813.0,0.001004
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,سهامی - شاخصی,16375691568739.0,0.000512
1405-Q2,تابستان 1405,سبدگردان توسعه فیروزه,کالایی (طلا و ...),155959080189342.0,0.004872
1405-Q2,تابستان 1405,سبدگردان فارابی,اختصاصی بازارگردانی,48443126952497.0,0.001513
1405-Q2,تابستان 1405,سبدگردان فارابی,درآمد ثابت,317059891164136.0,0.009905
1405-Q2,تابستان 1405,سبدگردان فارابی,سهامی,23011228600829.0,0.000719
1405-Q2,تابستان 1405,سبدگردان فارابی,سهامی - اهرمی,91686254441627.0,0.002864
1405-Q2,تابستان 1405,سبدگردان فارابی,سهامی - بخشی,5958810463262.0,0.000186
1405-Q2,تابستان 1405,سبدگردان فارابی,کالایی (طلا و ...),101265825207182.0,0.003164
1405-Q2,تابستان 1405,سبدگردان مفید,اختصاصی بازارگردانی,98178429050116.0,0.003067
1405-Q2,تابستان 1405,سبدگردان مفید,بازنشستگی تکمیلی,52520210516237.0,0.001641
1405-Q2,تابستان 1405,سبدگردان مفید,تضمین اصل سرمایه,23962587206419.0,0.000749
1405-Q2,تابستان 1405,سبدگردان مفید,درآمد ثابت,2159061744192116.0,0.067452
1405-Q2,تابستان 1405,سبدگردان مفید,سهامی,437922161570083.0,0.013681
1405-Q2,تابستان 1405,سبدگردان مفید,سهامی - اهرمی,137191034502341.0,0.004286
1405-Q2,تابستان 1405,سبدگردان مفید,سهامی - بخشی,13527137465610.0,0.000423
1405-Q2,تابستان 1405,سبدگردان مفید,سهامی - شاخصی,32852703371515.0,0.001026
1405-Q2,تابستان 1405,سبدگردان مفید,مختلط,3681622117102.0,0.000115
1405-Q2,تابستان 1405,سبدگردان مفید,کالایی (طلا و ...),2242152557825494.0,0.070048
1405-Q2,تابستان 1405,مشاور سرمایه گذاری ترنج,اختصاصی بازارگردانی,87814721507675.0,0.002743
1405-Q2,تابستان 1405,مشاور سرمایه گذاری ترنج,درآمد ثابت,436030124119088.0,0.013622
1405-Q2,تابستان 1405,مشاور سرمایه گذاری ترنج,سهامی,55603052251408.0,0.001737
1405-Q2,تابستان 1405,مشاور سرمایه گذاری ترنج,سهامی - اهرمی,95527539964435.0,0.002984
1405-Q2,تابستان 1405,مشاور سرمایه گذاری ترنج,صندوق در صندوق,9149647790818.0,0.000286
1405-Q2,تابستان 1405,مشاور سرمایه گذاری ترنج,مختلط,64311948106461.0,0.002009
1405-Q2,تابستان 1405,مشاور سرمایه گذاری ترنج,کالایی (طلا و ...),85462081568884.0,0.00267
